,x,y,traj_id,active_state,active_energy
36,-1.4972206408971358,-0.4952836441248647,19,2,5.719261949796578
37,-1.5051871436971542,-0.5042436320396082,19,2,5.452486961316994
38,-1.5131408557790174,-0.5117702958848498,19,2,5.030792108663405
39,-1.5207995288796559,-0.5173582912649392,19,2,4.637511385526981
40,-1.5278277869119061,-0.5207066649739557,19,2,4.543645708671774
41,-1.5342705957892409,-0.5217162855010544,19,2,4.903214245388705
42,-1.540794695022385,-0.5204023574809435,19,2,5.547925456298197
43,-1.548410201096871,-0.5167651462433805,19,2,6.006053633996743
44,-1.5577447630867898,-0.5107464005082548,19,2,5.926928365070586
45,-1.5685510707978771,-0.502372132020635,19,2,5.461714342393532
46,-1.579989334352549,-0.49194507758635475,19,2,5.026979793450068
47,-1.591274653533692,-0.48007702001508534,19,2,4.878299500140745
48,-1.6020559210980645,-0.46758247320942514,19,2,5.012421701809644
49,-1.6123867957853624,-0.45533775355190925,19,2,5.291561544196957
50,-1.6224585715548017,-0.4441361774840358,19,2,5.572744961692989
51,-1.6323097768663537,-0.4345625120791199,19,2,5.779472584142335
52,-1.6416815826482,-0.42693792199464753,19,2,5.90968450960704
53,-1.6500798140128348,-0.42135894013993913,19,2,5.989843811211027
54,-1.656967505149641,-0.4177763885854975,19,2,6.024345127831209
55,-1.6619563371591908,-0.4160387296917425,19,2,5.992820736865937
56,-1.6649150654443137,-0.4158849507502035,19,2,5.884369756982583
57,-1.665988070602691,-0.4169328566960926,19,2,5.7101298085716605
58,-1.665540732351515,-0.4187081083620608,19,2,5.466805592760296
59,-1.66402626428928,-0.4207114899910327,19,2,5.128007507165387
60,-1.661810495725529,-0.42248785318049786,19,2,4.749029088641486
61,-1.6591359813839655,-0.4236658760236718,19,2,4.5523152563301315
62,-1.6563732927702082,-0.42396846548746703,19,2,4.763127307854586
63,-1.6543195114016107,-0.4232248686366945,19,2,5.2960487017893465
64,-1.6540577715713474,-0.4214338914501979,19,2,5.6915226626569195
65,-1.656266237700927,-0.4188628218249845,19,2,5.570309542623936
66,-1.6606737571008439,-0.4160620321713887,19,2,5.092496648114316
67,-1.6663687350171612,-0.4137451185448572,19,2,4.69283213376616
68,-1.6725168053251256,-0.412640693736141,19,2,4.595456188084803
69,-1.6787059587260762,-0.4133873813434254,19,2,4.74926582770092
70,-1.6848252335355354,-0.41644357450829117,19,2,5.003384800436346
71,-1.690775579976528,-0.4220034793297055,19,2,5.2470763699626515
72,-1.6962729819980493,-0.4299721816514322,19,2,5.448024293973091
73,-1.70084129942234,-0.4400327581128987,19,2,5.6148736298790825
74,-1.7039436473214808,-0.45176064340245203,19,2,5.742726328156339
75,-1.7051375068542618,-0.4647038438905069,19,2,5.795015727966708
76,-1.7041709941858378,-0.47839172925992723,19,2,5.729923370927444
77,-1.7010053772331188,-0.4922982328369491,19,2,5.5398110209203315
78,-1.6957967711704796,-0.5058113187514023,19,2,5.270099923865103
79,-1.688878067655537,-0.5182459596552959,19,2,4.998579269625991
80,-1.6807389206513226,-0.5289077072237554,19,2,4.781946702583366
81,-1.6719596207218688,-0.5371859349566723,19,2,4.631965705011366
82,-1.6631175887787306,-0.5426449030049689,19,2,4.591891496486299
83,-1.6548232338888842,-0.5451020234605912,19,2,4.7912883714815395
84,-1.6479393086059062,-0.5447067289971033,19,2,5.2660427061761705
85,-1.6436718831934793,-0.5420003440755001,19,2,5.7383208047224805
86,-1.643176111882267,-0.5378494634202422,19,2,5.822159085746609
87,-1.6469263292574035,-0.5331919227914282,19,2,5.513358832350262
88,-1.6545966863048958,-0.5287915459096263,19,2,5.167991918115761
89,-1.6655203008225299,-0.5251772844279075,19,2,5.035722811850794
90,-1.6790563460254648,-0.5226548727657732,19,2,5.106186696534756
91,-1.6945980627752317,-0.5212904482854498,19,2,5.274374832645001
92,-1.7114553477865009,-0.520912341037459,19,2,5.475407111953209
93,-1.7288323503840939,-0.5211813554563748,19,2,5.693079153950591
94,-1.745916722927396,-0.5216937798536452,19,2,5.911338961890022
95,-1.7619544643263285,-0.5220788064095618,19,2,6.078849534481977
96,-1.7763116412072937,-0.5220507272997023,19,2,6.128515756659286
97,-1.7885073887618916,-0.5213720830305827,19,2,6.0087611669291165
98,-1.7981902668836598,-0.5198122259600992,19,2,5.705884832317176
99,-1.8051186417976612,-0.5171295962154208,19,2,5.260067085757099
100,-1.8091871079762694,-0.513088305297793,19,2,4.7704254016455865
101,-1.8105137702533023,-0.5075069877450721,19,2,4.3716180459635625
102,-1.809562602025317,-0.5003194156186799,19,2,4.177238950592715
103,-1.8072385207532435,-0.49161779979614745,19,2,4.229928357781127
104,-1.80487958716186,-0.48167874943328154,19,2,4.508572952940322
105,-1.804123330943578,-0.47096875105823993,19,2,4.931655586292047
106,-1.8067262325537365,-0.4601459913820482,19,2,5.298941272148036
107,-1.8141093746659487,-0.45011142967239554,19,2,5.350158543338997
108,-1.8267016924601096,-0.44194159233814617,19,2,5.069350642974067
109,-1.8437259137042878,-0.4366727105977576,19,2,4.747864441309695
110,-1.8637038163542967,-0.4350393205671681,19,2,4.627595556379847
111,-1.885052998425171,-0.4373043811829118,19,2,4.730152550002662
112,-1.9063363643458782,-0.4432637762902171,19,2,4.984551800016025
113,-1.9262965953211753,-0.4523908748933,19,2,5.333306531837331
114,-1.9438639579256989,-0.4640204082945063,19,2,5.729468940777045
115,-1.9581781570048586,-0.4774867160478338,19,2,6.109293633414772
116,-1.9686032007457013,-0.4921849012194972,19,2,6.394621345035197
117,-1.9747237341076864,-0.5075726653345582,19,2,6.5188576500792825
118,-1.976326072165208,-0.5231515274560272,19,2,6.446211412219571
119,-1.9733730417650925,-0.5384533757996531,19,2,6.172192752721341
120,-1.9659849344959048,-0.5530339021110149,19,2,5.723953192785298
121,-1.954444491238684,-0.5664684150640075,19,2,5.175570289184696
122,-1.9392455136606217,-0.5783578569241173,19,2,4.663481932560475
123,-1.9211887625010964,-0.5883578746506307,19,2,4.369721412342674
124,-1.9014898142990115,-0.5962346523276653,19,2,4.451774626428313
125,-1.8818178598320354,-0.6019509931444739,19,2,4.923108489873035
126,-1.8641595815183483,-0.6057906352471335,19,2,5.556532417768037
127,-1.85043987218629,-0.6084765285206347,19,2,5.957571107122786
128,-1.841963883353013,-0.6110994414770055,19,2,5.861735325902775
129,-1.838979542514863,-0.6147052046372404,19,2,5.403528235183388
130,-1.8407501642151236,-0.6198221407364016,19,2,4.966366430587032
131,-1.8460482825717397,-0.62635105183907,19,2,4.79637145843214
132,-1.8535746859816085,-0.6337657863911471,19,2,4.9049476106925285
133,-1.8621227400617677,-0.6413587658576014,19,2,5.208414432384207
134,-1.870622415117777,-0.6484159904884234,19,2,5.621066941389119
135,-1.8781700028632045,-0.6543148262312134,19,2,6.0612356041658
136,-1.8840559365442195,-0.658559992608353,19,2,6.445678069048331
137,-1.8877738491796112,-0.660779504501782,19,2,6.702844717043348
138,-1.8890025780486197,-0.6607076715316933,19,2,6.787376888416543
139,-1.887558004327798,-0.6581736021973056,19,2,6.677940856350787
140,-1.883331455329283,-0.6530819857928158,19,2,6.366218100071884
141,-1.876295579852906,-0.6453862716879829,19,2,5.870339566233379
142,-1.8665191681270161,-0.6351008097441299,19,2,5.264371927060863
143,-1.854204192601469,-0.6223326970227263,19,2,4.686568072651444
144,-1.8397854605365076,-0.6073308217223385,19,2,4.318425228129324
145,-1.8240693554670986,-0.590536074264618,19,2,4.324240301370568
146,-1.808363740662727,-0.5726162293070262,19,2,4.738266985380528
147,-1.7944987314682916,-0.5544743777834581,19,2,5.344476805890949
148,-1.7845595301213044,-0.5371949038349343,19,2,5.717182999887065
149,-1.7802137418442032,-0.5218621723544071,19,2,5.541778404145899
150,-1.7819208419081287,-0.5092891292278072,19,2,4.942025845591124
151,-1.788708114028363,-0.4998460875776557,19,2,4.3476910740372405
152,-1.7987122591038576,-0.49347013196021106,19,2,4.071819319136625
153,-1.8098944040766638,-0.48978224610320403,19,2,4.160212786218587
154,-1.8204615558619899,-0.48824458800133835,19,2,4.512632891766945
155,-1.8290038470415086,-0.4882977868907905,19,2,4.99839151106044
156,-1.8344924779997358,-0.48943441871025994,19,2,5.496095928915153
157,-1.8362317827722034,-0.49121157064251697,19,2,5.909216473763553
158,-1.833806152405463,-0.49323945680618053,19,2,6.1812160484015495
159,-1.8270341519453974,-0.4951830208992752,19,2,6.294273915975856
160,-1.81592853810472,-0.4967844018947985,19,2,6.247834964209072
161,-1.8006615414053395,-0.4978847329739252,19,2,6.040710055519373
162,-1.7815401863075193,-0.49842306865956754,19,2,5.680123812958485
163,-1.7590060432129726,-0.4984134457135415,19,2,5.21126890680132
164,-1.7336768644767675,-0.4979186372048192,19,2,4.741592216780363
165,-1.7064353499831024,-0.49703706213647403,19,2,4.4348028848265395
166,-1.6785367197898018,-0.4959063618976321,19,2,4.457510786648715
167,-1.6516644137577865,-0.4947279652212335,19,2,4.867542839158259
168,-1.627813258233596,-0.4938187404874845,19,2,5.486272618480404
169,-1.6088857526034057,-0.4936407962866365,19,2,5.919031620782139
170,-1.5960713040114987,-0.49466800672819355,19,2,5.856625027565998
171,-1.5894139495256208,-0.4970505040004907,19,2,5.390747047063743
172,-1.587969786293777,-0.5003766859337816,19,2,4.897927073040227
173,-1.5903697468462612,-0.5038008756245493,19,2,4.658921304225716
174,-1.5952817760022873,-0.5063856312765621,19,2,4.708367114172824
175,-1.6015905305234677,-0.5073764111443508,19,2,4.946466743825776
176,-1.6084080296301462,-0.5062992070033637,19,2,5.263454903343905
177,-1.6150405795963207,-0.5029283347064839,19,2,5.575550455614674
178,-1.6209573278572214,-0.49721036296185833,19,2,5.822978148472711
179,-1.6257660290969131,-0.48920497203260405,19,2,5.9711006083638525
180,-1.6291980203835137,-0.47906445614572574,19,2,6.005680838004877
181,-1.631094861953199,-0.46703517062007915,19,2,5.917056074140409
182,-1.6313931214443422,-0.45345365957552336,19,2,5.692787992117257
183,-1.6301049356184882,-0.43872259423672916,19,2,5.333828990453172
184,-1.6273096380803471,-0.42327758606709665,19,2,4.884256072589801
185,-1.6231798972532994,-0.40756667407914754,19,2,4.4471269216580955
186,-1.6180544990083796,-0.3920516785391828,19,2,4.164207417719002
187,-1.6125420881492794,-0.3772207437551535,19,2,4.154667105701425
188,-1.6076051802999347,-0.36359970182512774,19,2,4.430770157384547
189,-1.6045417599154503,-0.3517595763935359,19,2,4.850581982110337
190,-1.604770924276326,-0.34229606929043255,19,2,5.180329560640406
191,-1.6093981004888334,-0.335717164063533,19,2,5.241312998356072
192,-1.6187188518633806,-0.33225664777647357,19,2,5.043932487081827
193,-1.6320047506123634,-0.3317708914185207,19,2,4.795971451054097
194,-1.6477777583187425,-0.33380092224856367,19,2,4.723727941710118
195,-1.664341162598927,-0.3377257583642953,19,2,4.896253572785684
196,-1.680193569820329,-0.34292263300786674,19,2,5.234069327337426
197,-1.6941963812554555,-0.3488808318331559,19,2,5.613289927199234
198,-1.7055719721508118,-0.3552369446764891,19,2,5.932865889549628
199,-1.7138401088740087,-0.3617446449594974,19,2,6.135266901585957
200,-1.7187539459906889,-0.368232946603117,19,2,6.208500905389264
201,-1.72025440529486,-0.3745974439074471,19,2,6.168445744835758
202,-1.71843798874265,-0.380819917721843,19,2,6.029670396119715
203,-1.7135282555836069,-0.3869782032334795,19,2,5.794147684745177
204,-1.7058489703800241,-0.3932191384282523,19,2,5.468879100392883
205,-1.695809716333252,-0.39969848454243573,19,2,5.09553888109698
206,-1.6839210745322342,-0.40651541164162575,19,2,4.760389842398346
207,-1.67083539722013,-0.4136669009913423,19,2,4.56110181294936
208,-1.6573736722935761,-0.4210388037600533,19,2,4.540238843113407
209,-1.6444771846237562,-0.42845470212469605,19,2,4.640727771382108
210,-1.6330540037773762,-0.43579355200306613,19,2,4.751056336916334
211,-1.6237627310983243,-0.4430992890457136,19,2,4.802401501623566
212,-1.6168167792898718,-0.4505202521784041,19,2,4.785726364132053
213,-1.6118759336978115,-0.45804556255534795,19,2,4.720043520011505
214,-1.6080976584252071,-0.465252764135254,19,2,4.669375918821015
215,-1.6043730645953038,-0.47130513645624705,19,2,4.725189193150623
216,-1.5996243350421802,-0.4751990337655393,19,2,4.928572536230117
217,-1.593008100980812,-0.4760722785296896,19,2,5.2384830141859
218,-1.5839874990916947,-0.47340448292898835,19,2,5.571240172033983
219,-1.5723204140104097,-0.46706039684286477,19,2,5.853071220522891
220,-1.5580168903025478,-0.4572258303691579,19,2,6.048887077087302
221,-1.5412941425722662,-0.4443191167340018,19,2,6.159444218266347
222,-1.522536936195968,-0.4289257606930907,19,2,6.1944054073138535
223,-1.5022588648227853,-0.41175020217250247,19,2,6.148682115005388
224,-1.4810588072223152,-0.393558663393232,19,2,6.006127104740659
225,-1.459578310261554,-0.3751043124642307,19,2,5.767638352263516
226,-1.4384757931029437,-0.357048326479867,19,2,5.477061564236191
227,-1.4184281298442685,-0.3398948130762125,19,2,5.213587316909502
228,-1.4001445153350889,-0.3239501817086633,19,2,5.042988251978691
229,-1.3843538816253709,-0.3093273262451467,19,2,4.96065203947588
230,-1.3717336801868543,-0.296037932524801,19,2,4.8951923287232235
231,-1.362794834331739,-0.2841646273198075,19,2,4.800496704586516
232,-1.3577917622279405,-0.27395549811728737,19,2,4.709863740417215
233,-1.356678971137861,-0.2656815964002339,19,2,4.650194612657315
234,-1.3590364365920133,-0.259370909109451,19,2,4.587306377903052
235,-1.3639754675972713,-0.25468265727418743,19,2,4.508651865959618
236,-1.3701882392717346,-0.2510054043963014,19,2,4.47226752141009
237,-1.3761900758760164,-0.24766690542841935,19,2,4.543028010204313
238,-1.38060942461484,-0.24413207657488634,19,2,4.7275974008335
239,-1.3823794019157414,-0.2401228513762813,19,2,4.9714304695676175
240,-1.3808097641343653,-0.2356331024334091,19,2,5.191282143604606
241,-1.3755864345915318,-0.23085692643366554,19,2,5.3220301333766935
242,-1.3667437715237747,-0.22609407996363345,19,2,5.354232087860255
243,-1.3546286674288004,-0.22169328232803526,19,2,5.325575777005184
244,-1.3398581862152756,-0.21803866840740713,19,2,5.278810288602726
245,-1.3232714365787586,-0.2155398838765757,19,2,5.23768572056905
246,-1.3058752685543216,-0.2145910144033365,19,2,5.215584632660483
247,-1.288781597099475,-0.21549265486663388,19,2,5.229339988407131
248,-1.2731313686639107,-0.2183587226739254,19,2,5.2907071066700615
249,-1.2599999201170176,-0.22305775329424968,19,2,5.376891009187003
250,-1.2502848992620006,-0.22925380904852263,19,2,5.4185434781149935
251,-1.2445950490799889,-0.23656148218263404,19,2,5.349491864376107
252,-1.243167766146374,-0.24469763239028153,19,2,5.181360872179
253,-1.245835982380901,-0.2534659858678054,19,2,5.002426959640122
254,-1.2520538047894365,-0.26258154166717296,19,2,4.903502686082803
255,-1.2609852703181614,-0.2715153362689391,19,2,4.916912457223761
256,-1.2716253009200877,-0.27948731560775103,19,2,5.017466692818668
257,-1.2829098339708218,-0.2855863788013442,19,2,5.169915763122826
258,-1.2938145188762578,-0.2889450424103704,19,2,5.35341574627339
259,-1.3034495829082964,-0.2889174563360366,19,2,5.5401130673075185
260,-1.311136700646217,-0.2852136710162539,19,2,5.677062532005806
261,-1.3164540421077207,-0.2779432073165618,19,2,5.7067746446479575
262,-1.3192517966943433,-0.2675610260866129,19,2,5.609776937235393
263,-1.3196503146999918,-0.2547661847765549,19,2,5.425104143338423
264,-1.3180294817890474,-0.2404131270837292,19,2,5.223024225659296
265,-1.3150056716928367,-0.22544647816639052,19,2,5.059647062639426
266,-1.3113845992222843,-0.21083003849180532,19,2,4.956798907183277
267,-1.3080822941321748,-0.19744698760018903,19,2,4.9114701799743825
268,-1.306020484819141,-0.18598029988739334,19,2,4.911595352351417
269,-1.3060206399319632,-0.17681834515736666,19,2,4.9360992056659345
270,-1.308714244400338,-0.1700493008090862,19,2,4.943073483960497
271,-1.314460745846592,-0.1655715410120654,19,2,4.882955368327124
272,-1.323263399573031,-0.16324042981928538,19,2,4.749818218842174
273,-1.334722222238761,-0.16291177722470335,19,2,4.608868680364998
274,-1.3480853284903147,-0.16435920962497658,19,2,4.5535424898504395
275,-1.3624000552607605,-0.16718368970848216,19,2,4.628618704502279
276,-1.3766772617324874,-0.1707960054385921,19,2,4.794488430502795
277,-1.3899693522879866,-0.174455090365489,19,2,4.979046936578129
278,-1.4013668984496261,-0.17733904593364458,19,2,5.155901899207494
279,-1.4100064184473915,-0.17865797347094176,19,2,5.346732629810615
280,-1.4151412505343606,-0.17781027657326487,19,2,5.557740603316783
281,-1.4162395787766267,-0.17454707949620474,19,2,5.73973579680834
282,-1.4130636419087597,-0.16906973030094594,19,2,5.811611952437379
283,-1.4057245005486612,-0.1619884840376583,19,2,5.724426670905711
284,-1.3947120896038951,-0.15415634232244893,19,2,5.512417318386362
285,-1.3808883853562457,-0.1464755058746614,19,2,5.277158557457434
286,-1.3654230528240616,-0.13975940434559475,19,2,5.115773267910072
287,-1.3496711429757915,-0.13465133939134624,19,2,5.063731491714536
288,-1.3350027663990423,-0.13157039076795968,19,2,5.088923793101195
289,-1.3226132061706006,-0.1306830425842758,19,2,5.121610110259021
290,-1.3133557740815491,-0.13193101361178067,19,2,5.095473573770773
291,-1.3076524519910837,-0.13511097286238782,19,2,4.983212999811771
292,-1.3055008918688205,-0.13994208390940177,19,2,4.805245091486827
293,-1.306549625242055,-0.146056783766059,19,2,4.611625193791254
294,-1.3101966467143087,-0.1529354348490179,19,2,4.466183055446309
295,-1.3157105074286584,-0.15986317527342553,19,2,4.42682450637956
296,-1.3223552430306507,-0.1659596517588376,19,2,4.503691230246815
297,-1.329450908957282,-0.17026036418765905,19,2,4.641971331733194
298,-1.3363440000767213,-0.17180286866604672,19,2,4.770262133328522
299,-1.3423564841569022,-0.16970173886408305,19,2,4.867167322027156
300,-1.3467984710636163,-0.16322911467638218,19,2,4.965313349939186
301,-1.3490550827226089,-0.1519145238203466,19,2,5.090586408800339
302,-1.3486918647398896,-0.13564916098445817,19,2,5.2131546558683555
303,-1.3455333751129037,-0.11475069490414899,19,2,5.2650494905776055
304,-1.3396957994133174,-0.0899455616839552,19,2,5.205698736037217
305,-1.3315810686168836,-0.06226609333645769,19,2,5.0674975475701345
306,-1.3218466622437932,-0.03290653936271981,19,2,4.93312772228795
307,-1.311356239843372,-0.003085412133715243,19,2,4.871877612987437
308,-1.3011017475409536,0.026069714672170063,19,2,4.89595968981466
309,-1.292086053287572,0.05361222482369227,19,2,4.960322781702517
310,-1.2851738162965534,0.07883419520819684,19,2,4.992078469451842
311,-1.2809395488756807,0.10128450600610436,19,2,4.931067820349999
312,-1.2795514196424986,0.12076134899869992,19,2,4.760759917250975
313,-1.2807229507606517,0.13730691598116543,19,2,4.51268459340161
314,-1.28374827385159,0.15120672936578117,19,2,4.253768253270444
315,-1.2876298009421783,0.1629641935981541,19,2,4.063745700838026
316,-1.2912819605721984,0.17323619433089685,19,2,3.9895729042085093
317,-1.2937269717201274,0.1827557717263727,19,2,4.004958221992744
318,-1.2941860509302017,0.1922744652295023,19,2,4.030400868131926
319,-1.292049749599141,0.20252799606906527,19,2,4.0097229357238335
320,-1.2868080320860042,0.21420477090196532,19,2,3.9686500693232754
321,-1.2780306466469251,0.22789745282916188,19,2,3.989864066041844
322,-1.2654216949878943,0.2440301935267854,19,2,4.130974151696847
323,-1.248899319110412,0.26277324972665655,19,2,4.367125446094246
324,-1.2286539189922137,0.283977452214361,19,2,4.603967909701477
325,-1.205175434503152,0.30717650891420645,19,2,4.751200557263384
326,-1.1792602641781027,0.33167555267856097,19,2,4.796553774719219
327,-1.15199302077154,0.35667751961005223,19,2,4.8073158779801775
328,-1.1246863392889044,0.3813728487838645,19,2,4.861074692647213
329,-1.0987685620375287,0.40496878990183727,19,2,4.982301418373285
330,-1.075626779475337,0.4266983955848082,19,2,5.132448405401585
331,-1.0564190417335546,0.4458705496100296,19,2,5.2430626904906745
332,-1.0418887388246247,0.46198591239755105,19,2,5.258475219661087
333,-1.0322261492342861,0.4748782247351858,19,2,5.158982228130188
334,-1.0270290822047623,0.4847948555193059,19,1,4.957585316246275
335,-1.025781175335866,0.4920981115947576,19,1,4.7325716422393915
336,-1.0269760570463835,0.49803734751405737,19,1,4.537305455676999
337,-1.0294944171076592,0.5036300161299047,19,1,4.416780783716156
338,-1.032429774230068,0.5098630597009807,19,2,4.799138856412248
339,-1.0352822265144952,0.516945645723415,19,2,4.806072317629091
340,-1.0380040068930882,0.525767275579313,19,2,4.720307470458662
341,-1.0400276704860902,0.5369182504614973,19,2,4.568198542481721
342,-1.0407904867242501,0.5508364554359025,19,2,4.423292468444158
343,-1.0398076159954777,0.5677718427973015,19,2,4.344052911696366
344,-1.0367671992249035,0.5877455609992477,19,2,4.328762833765298
345,-1.0316045636829991,0.6105247930190462,19,2,4.3283818743572695
346,-1.0245412702288776,0.6356286300429501,19,2,4.302648066384754
347,-1.0160879448200957,0.6623650404420467,19,2,4.260565657554854
348,-1.0070132028662886,0.6898818487510158,19,2,4.239302680342403
349,-0.9982685952954936,0.7172196279682757,19,2,4.250372272267475
350,-0.9908514158656438,0.7433724443050373,19,2,4.261945274838373
351,-0.9856077060423857,0.7673786592695827,19,2,4.235063146364846
352,-0.9830241930735351,0.7884492268639017,19,2,4.1660931667860375
353,-0.9830874631222812,0.8061031704150684,19,2,4.0876617882089485
354,-0.9852661742629504,0.8202541532287975,19,2,4.036063557609959
355,-0.9886154717930575,0.8312090882136931,19,2,4.02954915174272
356,-0.9919679121309942,0.8395878609701286,19,2,4.074798965930772
357,-0.9941606924068831,0.8462054590844146,19,2,4.173788546815845
358,-0.9942331020466009,0.8519566815564503,19,2,4.311146182309885
359,-0.991520338265351,0.8577229361004085,19,1,3.7492501043005424
360,-0.9851834322200407,0.8644165815418754,19,1,3.8244678181617413
361,-0.9752798280109891,0.8717862641292843,19,1,3.8174935398656324
362,-0.9616625903423466,0.8803723798022778,19,1,3.7608992987514993
363,-0.9442318128873801,0.8905196853787021,19,1,3.7392553621310203
364,-0.9229757285448912,0.9023571997426612,19,1,3.8217820543386187
365,-0.8980487512477353,0.9158038946773439,19,1,4.001766326386106
366,-0.8698327357747573,0.9306068131392617,19,1,4.1920528292656805
367,-0.838966197412303,0.9464064365144405,19,1,4.291197515051654
368,-0.8063523874886731,0.9627937786854699,19,1,4.269820250017569
369,-0.7731411330470155,0.9793099628893096,19,1,4.183549271063623
370,-0.7406566953461826,0.9953903109398379,19,1,4.104309714314285
371,-0.7102492429448617,1.0103226872539388,19,1,4.064722589604266
372,-0.6830906609354999,1.0232942386222794,19,1,4.0642028521261135
373,-0.6599701666418931,1.0335448118547572,19,1,4.0925081361001165
374,-0.6411489165573548,1.0405754100817155,19,1,4.126231207075009
375,-0.6263086226916809,1.0443213614313573,19,1,4.122111403197559
376,-0.6146139423913694,1.0452144759753073,19,1,4.052401273911945
377,-0.6049024598099831,1.0441088374358314,19,1,3.9466088464639895
378,-0.5959683072930604,1.042102870491766,19,1,3.86955436403273
379,-0.5868166042421126,1.0403324854862213,19,1,3.858394974532964
380,-0.5767732822057758,1.0398102633216593,19,1,3.8902159696084966
381,-0.5654427511952669,1.0413383749528258,19,1,3.902346805597576
382,-0.5525993244190294,1.0454781944889773,19,1,3.8457144685418663
383,-0.5381021719636621,1.052547177031598,19,1,3.7300443078868075
384,-0.5218728486806864,1.0626245867202844,19,1,3.618319798238282
385,-0.5039209463307996,1.075562636712108,19,1,3.5709230056752737
386,-0.4843902053055389,1.091014933164642,19,1,3.5899301589680586
387,-0.46360752448792497,1.1084936619149526,19,1,3.6198626838388654
388,-0.4421217472450398,1.1274389758012908,19,1,3.611707431380187
389,-0.4207103688152154,1.1472516100989436,19,1,3.5822157309666895
390,-0.4002946017467027,1.1672822367697107,19,1,3.636290197715547
391,-0.38164934056312033,1.1868697995308681,19,1,3.640260338969022
392,-0.3661604830129659,1.2049506716843918,19,1,3.5960717688434305
393,-0.3547954345133745,1.2205474974471147,19,1,3.5422422045717155
394,-0.34805161791660444,1.2328641236037987,19,1,3.5120838251953277
395,-0.3458410164837651,1.241461741558477,19,1,3.5200785304746316
396,-0.34745807941722007,1.2463937856254406,19,1,3.5432272567541174
397,-0.35165401549100755,1.248234396350041,19,1,3.548547082765698
398,-0.35682695618014926,1.2479724923428737,19,1,3.5366393801445097
399,-0.3613092166478501,1.246801815976922,19,1,3.5359318841023537
400,-0.36365691216702667,1.2458963415123427,19,1,3.552152591443469
401,-0.36282486564184274,1.2462612689237955,19,1,3.5439538007662885
402,-0.35818866006090944,1.2486796604161698,19,1,3.4591304675613057
403,-0.3494632453654444,1.2537061627715436,19,1,3.2944879750795515
404,-0.33659940165287494,1.2616599145363563,19,1,3.11197304411139
405,-0.31971751462539877,1.2726113860031811,19,1,3.0008308581295333
406,-0.29909663653318774,1.2863755194784976,19,1,3.026602762042078
407,-0.27519764954054415,1.3025249825873186,19,1,3.19310651334238
408,-0.2486909842061062,1.3204405102379855,19,1,3.4285829653607265
409,-0.22046553752636683,1.3394040818676782,19,1,3.622578380185855
410,-0.19160904629261094,1.358695974611049,19,1,3.707194906856819
411,-0.16335227776540717,1.3776191074104487,19,1,3.6949089659668384
412,-0.13696467512054122,1.3954364618988004,19,1,3.636992251480777
413,-0.11360348219315336,1.4113215254026161,19,1,3.5858674990021995
